,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
20,32,BBC1 London,1-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A3F7913?bcast=115994045,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A3F7913-BBC-London-News-2015-07-01T213000Z-BBC1-London.mp4/index.m3u8
21,33,BBC1 London,11-jul-2015,BBC News,01:15,285 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8D27?bcast=116094639,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8D27-BBC-News-2015-07-11T001500Z-BBC1-London.mp4/index.m3u8
22,34,BBC1 London,11-jul-2015,BBC News,12:00,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8D86?bcast=116008997,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8D86-BBC-News-2015-07-11T110000Z-BBC1-London.mp4/index.m3u8
23,35,BBC1 London,11-jul-2015,BBC News,18:45,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8D82?bcast=116019931,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8D82-BBC-News-2015-07-11T174500Z-BBC1-London.mp4/index.m3u8
24,36,BBC1 London,11-jul-2015,BBC London News,18:55,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D92C2?bcast=116019934,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D92C2-BBC-London-News-2015-07-11T175500Z-BBC1-London.mp4/index.m3u8
25,38,BBC1 London,10-jul-2015,BBC News,00:25,335 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8CE4?bcast=116001076,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8CE4-BBC-News-2015-07-10T232500Z-BBC1-London.mp4/index.m3u8
26,39,BBC1 London,10-jul-2015,BBC News at One,13:00,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D8D47?bcast=116003526,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D8D47-BBC-News-at-One-2015-07-10T120000Z-BBC1-London.mp4/index.m3u8
27,40,BBC1 London,10-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D92B3?bcast=116003632,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D92B3-BBC-London-News-2015-07-10T123000Z-BBC1-London.mp4/index.m3u8
28,41,BBC1 London,10-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A4D92B0?bcast=116004289,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A4D92B0-BBC-London-News-2015-07-10T173000Z-BBC1-London.mp4/index.m3u8
29,43,BBC1 London,15-jul-2015,BBC News,01:25,275 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A566CF4?bcast=116036392,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A566CF4-BBC-News-2015-07-15T002500Z-BBC1-London.mp4/index.m3u8
